name,team,opposition,position,status,runs,balls,fours,sixes,strike_rate,match_id,year
Albie Morkel,CSK,PBKS,6,not out,12,12,1,0,100.00,chennai-super-kings-vs-kings-xi-punjab-16th-match-419121,2010
Manpreet Gony,CSK,PBKS,7,b Theron,2,6,0,0,33.33,chennai-super-kings-vs-kings-xi-punjab-16th-match-419121,2010
Ravichandran Ashwin,CSK,PBKS,8,c Kaif b Pathan,2,5,0,0,40.00,chennai-super-kings-vs-kings-xi-punjab-16th-match-419121,2010
Chris Gayle,KKR,MI,1,lbw b Khan,75,60,7,2,125.00,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Sourav Ganguly,KKR,MI,1,b Harbhajan Singh,31,34,5,0,91.17,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Owais Shah,KKR,MI,3,b Khan,31,23,3,0,134.78,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Angelo Mathews,KKR,MI,4,not out,3,3,0,0,100.00,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Shikhar Dhawan,MI,KKR,1,c Ganguly b Kartik,23,21,4,0,109.52,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Sachin Tendulkar,MI,KKR,1,not out,71,48,10,0,147.91,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Saurabh Tiwary,MI,KKR,3,c Ganguly b Sharma,30,24,3,1,125.00,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Kieron Pollard,MI,KKR,4,lbw b Sharma,7,7,1,0,100.00,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Rajagopal Sathish,MI,KKR,5,not out,21,11,3,0,190.90,mumbai-indians-vs-kolkata-knight-riders-17th-match-419122,2010
Manish Pandey,RCB,CSK,1,c Raina b Muralitharan,20,28,2,0,71.42,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Jacques Kallis,RCB,CSK,1,b Balaji,19,17,4,0,111.76,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Rahul Dravid,RCB,CSK,3,b Muralitharan,14,11,3,0,127.27,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Robin Uthappa,RCB,CSK,4,not out,68,38,3,6,178.94,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Virat Kohli,RCB,CSK,5,st †Patel b Muralitharan,24,16,2,1,150.00,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Eoin Morgan,RCB,CSK,6,b Morkel,1,4,0,0,25.00,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Mark Boucher,RCB,CSK,7,not out,11,7,0,1,157.14,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Parthiv Patel,CSK,RCB,1,c †Boucher b Kumar,1,3,0,0,33.33,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Matthew Hayden,CSK,RCB,1,run out (Dravid),32,28,5,0,114.28,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
George Bailey,CSK,RCB,3,c †Boucher b Vinay Kumar,18,27,2,0,66.66,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Suresh Raina,CSK,RCB,4,c Kallis b Vinay Kumar,9,7,0,1,128.57,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Murali Vijay,CSK,RCB,5,c Morgan b Kumble,3,7,0,0,42.85,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
S Badrinath,CSK,RCB,6,c sub (KP Appanna) b Vinay Kumar,31,17,5,1,182.35,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Albie Morkel,CSK,RCB,7,b Vinay Kumar,19,19,1,1,100.00,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Ravichandran Ashwin,CSK,RCB,8,not out,11,10,1,0,110.00,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Lakshmipathy Balaji,CSK,RCB,9,not out,0,2,0,0,0.00,royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123,2010
Michael Lumb,RR,PBKS,1,st †Sangakkara b Chawla,41,30,7,0,136.66,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Naman Ojha,RR,PBKS,1,c Srivastava b Sreesanth,13,10,3,0,130.00,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Faiz Fazal,RR,PBKS,3,run out (Chawla),45,38,5,1,118.42,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Yusuf Pathan,RR,PBKS,4,c Yuvraj Singh b Srivastava,28,19,1,1,147.36,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Adam Voges,RR,PBKS,5,not out,45,24,5,1,187.50,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Paras Dogra,RR,PBKS,6,run out (Chawla/Pathan),1,1,0,0,100.00,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Abhishek Jhunjhunwala,RR,PBKS,7,not out,0,0,0,0,0.00,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Ravi Bopara,PBKS,RR,1,c Trivedi b Patel,25,26,1,0,96.15,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Kumar Sangakkara,PBKS,RR,1,c Fazal b Tait,29,13,6,0,223.07,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Manvinder  Bisla,PBKS,RR,3,c Lumb b Warne,35,18,4,2,194.44,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Yuvraj Singh,PBKS,RR,4,c Fazal b Trivedi,15,13,0,1,115.38,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Mahela Jayawardene,PBKS,RR,5,c Jhunjhunwala b Trivedi,23,22,0,1,104.54,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Irfan Pathan,PBKS,RR,6,run out (Jhunjhunwala),1,1,0,0,100.00,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
Mohammad Kaif,PBKS,RR,7,lbw b Pathan,8,8,1,0,100.00,kings-xi-punjab-vs-rajasthan-royals-19th-match-419124,2010
